"scenario","scenalpha","mag1","mag2","mag3","mag4","mag5","ef3_2","ef3_3","ef3_4","ef3_5","maska","maskb","siI","siI1","ramp","t1","t2","t3","t4","t5","t6","t7","t8","pS","pS2","pS3","pID","lambda","beta","hosp","cc","hosp2","cc2","hosp3","cc3","time","S","E","I","Ih","Ic","A","R","Rh","Rc","D","S2","E2","I2","Ih2","Ic2","A2","R2","Rh2","Rc2","D2","S3","E3","I3","Ih3","Ic3","A3","R3","Rh3","Rc3","D3","Id","It","Iht","Ict","Et"
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,100,2220209.866151,3169.93346446883,1074.60484384891,5.30725770054293,6.48672005941952,4933.47321043269,51785.1461451544,33.5621214877875,15.3100429241473,15.3100429241473,2270014.63077563,3241.04286384615,2899.73423505361,191.405127401466,83.1434637871648,3243.11977416917,51146.2425920431,1210.25975951069,196.210704279016,196.210704279016,1194290.49879306,1705.16376678592,2539.29873057563,269.079636218722,134.121424182456,692.553645715407,25158.8585086467,1701.39776421057,316.513865300462,316.51386530046,2839.04410647756,7203.18143882793,689.543629349772,223.751608029041,8116.1400951009
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,101,2219664.92371411,3100.18715555415,1051.6608774368,5.20692421816565,6.37517168256999,4828.13826567106,52527.0254559963,34.2192523192501,15.6315915035435,15.6315915035435,2269457.46394041,3169.73197378449,2837.82179883589,187.786622194676,81.713694492092,3173.87568837074,51878.9829383629,1233.95904411808,200.332149717725,200.332149717725,1193997.36453369,1667.64598284458,2485.08197898715,263.992697964157,131.815016855016,677.76688253574,25519.2937969958,1734.71450429677,323.162302913609,323.162302913608,2780.49646364242,7051.45478266651,676.890127406677,219.903883029678,7937.56511218321
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,102,2219131.76291067,3032.16428184104,1029.14283225105,5.10719084189635,6.26342428857759,4724.75871011642,53253.0416591431,34.8638774202107,15.9475567159055,15.9475567159055,2268912.34302962,3100.18317981221,2777.05867645539,184.189759606055,80.2813742044223,3105.91701776215,52596.0555893772,1257.2073122715,204.382030448445,204.382030448445,1193710.56782515,1631.05526544677,2431.87168210498,258.936185163196,129.504494438492,663.254613990246,25872.022139353,1767.39720001325,329.695297169943,329.695297169942,2722.84658151041,6902.35561935407,664.28242854264,216.049292931492,7763.40272710002
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,103,2218610.15569401,2965.76501395821,1007.05576450076,5.00819813398504,6.15170080874966,4623.3577566755,53963.4939226131,35.4960807608632,16.2579342709704,16.2579342709704,2268379.03488096,3032.29441313984,2717.45851169967,180.619608992478,78.8493603526093,3039.25902182362,53297.7560277475,1280.00759232859,208.360291476377,208.360291476377,1193429.98599707,1595.33791459256,2379.67978780074,253.917224378868,127.19446634361,649.02009867231,26217.1888837652,1799.45010866172,336.112759355566,336.112759355564,2666.12460013069,6755.93462301147,651.7405590103,212.195527504969,7593.39734169062
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,104,2218099.87273931,2900.90850104496,985.401157568305,4.91007173699694,6.04020450133196,4523.94221552945,54658.6836863177,36.1159629361909,16.5627305288986,16.5627305288986,2267857.3050253,2965.98300922315,2659.02530737053,177.080701634584,77.420258205049,2973.90617736738,53984.3819800418,1302.36351221759,212.267014318827,212.267014318827,1193155.49569155,1560.4504391615,2328.50980132999,248.942185740135,124.889135213509,635.064292585055,26554.9404820581,1830.87833042744,342.414820968693,342.414820968692,2610.35152490032,6612.21882330043,639.282557031605,208.34959791989,7427.34194942961
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,105,2217600.68502734,2837.52801566362,964.177896084037,4.81292259568893,5.92911934629579,4426.5069660768,55338.9124905347,36.7236393143109,16.8619615249427,16.8619615249427,2267346.91930594,2901.18074376402,2601.75605374585,173.577038738799,75.9964259303292,2909.85511826103,54656.2312719594,1324.27923265765,216.102404503875,216.102404503875,1192886.97371504,1526.35694527434,2278.35908707756,244.016694191241,122.592305086594,621.386476906048,26885.4234348199,1861.68771449953,348.601813553352,348.60181355335,2555.54120806841,6471.2175427964,626.924505888947,204.517850363219,7265.06570470198
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,106,2217112.36499596,2775.56735343543,943.382987838974,4.71684755462029,5.81861079105719,4331.03827120995,56004.480390907,37.3192382492834,17.1556520287691,17.1556520287692,2266847.64505595,2837.83015158132,2545.64267660297,170.112112990131,74.5799841555426,2847.09681413523,55313.6002628534,1345.75938270403,219.866779513202,219.866779513202,1192624.29765782,1493.02719959299,2229.22057444259,239.145659790888,120.307396815365,607.984723240513,27208.7835213426,1891.88476845975,354.674249249563,354.674249249561,2501.7018709295,6332.92685098214,614.680612097604,200.705991761965,7106.42470460974
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,107,2216634.69149229,2714.97882002257,923.012241420853,4.62193070649527,5.70882707855234,4237.51688831867,56655.6792405225,37.9028946908175,17.443832473761,17.443832473761,2266359.25616147,2775.882468436,2490.67386576481,166.688957179925,73.1728329889162,2785.61861546559,55956.7772105671,1366.80882928348,223.560529423441,223.560529423441,1192367.3485578,1460.43554648218,2181.08435909733,234.333346073722,118.03747552617,594.856330339395,27525.1625357821,1921.47633429238,360.632757302622,360.63275730262,2448.83762342717,6197.33383583677,602.563369553781,196.919135593638,6951.29683494075
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,108,2215815.3518028,2975.39145461197,908.618664787027,4.52920920597776,5.60082776229853,4171.43648259795,57294.1436425971,38.4747982912649,17.7265586712339,17.7265586712339,2265521.53666879,3042.13679851947,2451.8339640239,163.344976078411,71.7885532531735,2742.17930580748,56587.376582181,1387.43441216267,227.184369592882,227.184369592882,1191926.61112061,1600.51614877,2147.07223757456,229.632337116785,115.804448885615,585.580061078329,27835.3546351826,1950.47202742389,366.478491680242,366.47849168024,2408.18355820947,6098.22521868775,590.70035230226,193.193829901087,7618.04440190145
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,109,2215004.80009646,3181.58012268539,903.537097856311,4.44276171647682,5.49863079705716,4148.10718741064,57925.9906156616,39.0354613491837,18.0040130337676,18.0040130337677,2264692.80229531,3252.95078523424,2438.12176714983,160.227265829394,70.4786450511207,2726.84331525634,57211.4400427093,1407.65460727659,230.740638090634,230.740638090634,1191490.60089633,1711.42871203401,2135.06445986348,225.249422452846,113.691393383653,582.305129251441,28142.3317171372,1978.89782154651,372.215223997706,372.215223997704,2386.90681643752,6056.31144410017,579.588119230548,189.668669231831,8145.95961995364
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,110,2214195.92482343,3349.62343757131,905.171148931685,4.36574719188315,5.4054519476268,4155.60905935952,58556.7613023741,39.5858836646691,18.2765727643977,18.2765727643978,2263865.78196168,3424.76372472736,2442.53112218008,157.449753445581,69.2843264227072,2731.7748246054,57834.4404753172,1427.50547220133,234.23416971089,234.234169710891,1191055.49245546,1801.82220924959,2138.92573428499,221.344762050193,111.764799180403,583.35823089936,28448.7858952051,2006.80440683548,377.850753418692,377.85075341869,2380.20208201932,6056.24284563514,569.614840238395,186.454577550737,8576.20937154826
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,111,2213383.58991461,3490.95183341407,911.677424685661,4.29987394563003,5.32315707491348,4185.47914420597,59190.461808265,40.1273635978889,18.5447400990678,18.5447400990679,2263035.22438412,3569.26246387733,2460.08778134062,155.074048895787,68.2295130268042,2751.41053735576,58460.3346356533,1447.03383201975,237.671401856197,237.671401856197,1190618.52301476,1877.84527487865,2154.30010955724,218.004967945928,110.063245402617,587.551349069028,28756.6634991747,2034.25761055695,383.395464326507,383.395464326506,2384.59636043424,6087.0601218752,560.99480629168,183.615915504335,8938.05957217005
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,112,2212564.06138651,3613.69579885482,921.746954621755,4.24588469453813,5.25269467109862,4231.70800422295,59830.0097562211,40.6613481745666,18.8090860148587,18.8090860148587,2262197.31181671,3694.75987817041,2487.25959363612,153.126938109385,67.326362156765,2781.80002639592,59092.0042053782,1466.29187340718,241.059653018177,241.059653018178,1190177.68399791,1943.87144382106,2178.09447927406,215.267696122567,108.606343375401,594.040887813116,29067.3820294817,2061.33079736844,388.861162417892,388.861162417891,2397.56925821529,6140.92694666169,553.825919129755,181.185400203265,9252.32712084629
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,113,2211734.60167967,3723.63769159606,934.45111503071,4.20389082013018,5.19439683747683,4290.03236047051,60477.549105426,41.1893351034638,19.0702125233113,19.0702125233113,2261349.24528982,3807.16803780554,2521.54074310925,151.612438040462,66.5791305211125,2820.14073789754,59731.5667329548,1485.33361091247,244.40663947253,244.40663947253,1189731.50282282,2003.01114945069,2208.11449913915,213.138593662609,107.400959733646,602.228374362721,29381.9831091167,2088.09990157404,394.26029506801,394.260295068009,2417.28450751754,6212.23576689455,548.129409615437,179.174487092236,9533.81687885229
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,114,2210893.17935285,3824.89301054163,949.131325643121,4.17360527604135,5.14819137709966,4357.42869398879,61134.6755565341,41.7128090406951,19.3287273743316,19.3287273743316,2260488.94779197,3910.69476244296,2561.15410418047,150.520196424706,65.9868927390736,2864.44509967605,60380.5982621312,1504.21258834383,247.720151046554,247.720151046554,1189278.88674102,2057.47819205446,2242.80393938715,211.603107228047,106.445601715546,611.689371614561,29701.2419946706,2114.64019570501,399.605428300501,399.605428300499,2442.39708660006,6296.96696397125,543.877594760514,177.580685831719,9793.06596503906
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,115,2210038.26394199,3920.39188252611,965.321079155787,4.15450129109949,5.11374851361553,4431.75528608246,61802.5959023928,42.2332024830003,19.5852277833354,19.5852277833354,2259614.85452704,4008.33590886448,2604.84084463203,149.831215372696,65.5454219079814,2913.30520903184,61040.2907196743,1522.98046839287,251.007842541953,251.007842541953,1188819.01248858,2108.84873913443,2281.06044001076,210.634529356841,105.733450767004,622.123228277494,30025.7449954273,2141.02430779622,404.908910324827,404.908910324825,2471.91624726277,6392.23523100781,541.012867209237,176.392621188601,10037.576530525
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,116,2209168.67958177,4012.22267827215,982.690287387755,4.14592060304671,5.09058281097032,4511.49671347114,62482.2417823345,42.7518729092141,19.840290223279,19.840290223279,2258725.76325216,4102.22669508131,2651.71024821205,149.521754796371,65.2484959581227,2965.72487139827,61711.5642683609,1541.68620824647,254.277102894278,254.277102894279,1188351.24754656,2158.2461625619,2322.10400033945,210.199485946918,105.254469865105,633.31721148101,30355.9447398486,2167.32106245135,410.182660473119,410.182660473118,2505.10720684049,6495.9652459198,539.460709980533,175.593548634198,10272.6955359154
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,117,2208283.50141203,4101.87522990429,1001.00588150433,4.14714547717045,5.07812270887873,4595.58296529685,63174.3502228538,43.2700912092511,20.0944645102011,20.0944645102011,2257820.72836028,4193.89037381459,2701.13339752616,149.565929745863,65.0887889230217,3021.00069319763,62395.1468555006,1560.37564228056,257.534979364399,257.534979364399,1187875.09441618,2206.47186961744,2365.38387709411,210.26158762361,104.996841255182,645.121114689261,30692.199305526,2193.59489418876,415.438046910972,415.43804691097,2541.42105725485,6606.66157185833,539.138415733726,175.163752887082,10502.2374733363
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,118,2207381.9817877,4190.41410562137,1020.10373712785,4.15744606413356,5.07575775547309,4683.26055229027,63879.5210345374,43.7890374039807,20.3482707490484,20.3482707490484,2256898.98543483,4284.4153941446,2752.66741621995,149.937418359715,65.0584763435011,3078.63735280865,63091.6309028124,1579.0913276982,260.788138391645,260.788138391646,1187390.15092583,2254.09851052867,2410.51224322804,210.783830796675,104.947943047785,657.429164197144,31034.8001049555,2219.90563043775,420.685823488373,420.685823488371,2580.44439323731,6723.24426894312,539.960872367283,175.082177146759,10728.9280102946
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,119,2206463.49786317,4278.60171742577,1039.86872362046,4.1761105128581,5.08287005213342,4774.00091372626,64598.2576038948,44.309801147543,20.6021982247214,20.6021982247215,2255959.89765822,4374.58127084896,2806.00163358241,150.610547879738,65.1496383115195,3138.2873900007,63801.5135957544,1597.87256264557,264.042851379784,264.042851379784,1186896.08203573,2301.5362003142,2457.2170442431,211.730124393062,105.094999381801,670.167161434696,31383.9917038755,2246.30851700608,425.936106810604,425.936106810602,2621.86313300828,6844.93169197708,541.844290531111,175.327507745454,10954.7191885889
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,120,2205527.51470184,4366.98499018533,1060.22065475943,4.20246296222955,5.09885442496452,4867.43591746604,65330.9956218453,44.8333852970294,20.8567056081664,20.8567056081664,2255002.91809391,4464.94719766462,2860.9196735798,151.560943518054,65.3545180179099,3199.70880556394,64525.2252581138,1616.75551495168,267.304997338589,267.30499733859,1186392.59999394,2349.07913961839,2505.30879953753,213.066202042045,105.425497496211,683.283428558754,31739.9857787401,2272.85439906391,431.198380499441,431.19838049944,2665.43669066075,6971.15760633818,544.708478461414,175.878869939085,11181.0113274683
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,121,2204573.55812776,4455.95916473361,1081.10394327394,4.23587436346209,5.12313173737711,4963.31036429773,66078.1242391042,45.3607109677177,21.1122218788913,21.1122218788913,2254027.56192903,4555.91728164859,2917.27153846006,152.765918763453,65.6656923862808,3262.73383906364,65263.1502467872,1635.77340444434,270.580074708181,270.580074708181,1185879.44973277,2396.93993553728,2554.65615600427,214.760170772593,105.927462985186,696.742141082788,32102.9713948706,2299.58997744577,436.48151426738,436.481514267378,2710.97869146198,7101.50988874663,548.478251008352,176.716287108844,11408.8163819195
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,122,2203601.19652703,4545.81059278428,1102.48065871996,4.27576683207591,5.15515596498429,5061.45011688296,66840.0002622063,45.8926238355339,21.3691478731689,21.3691478731689,2253033.3878675,4647.78429808732,2974.95487598976,154.204632334553,66.0761627554506,3327.2480177498,66015.640972928,1654.95673024711,273.873221203092,273.873221203092,1185356.39907938,2445.2726217666,2605.16948374095,216.782731660017,106.589606080868,710.518853865739,32473.1219034632,2326.55812818735,441.793795928745,441.793795928743,2758.34371171667,7235.68907407862,553.084055627948,177.820924801303,11638.8675126382
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,123,2202610.02761758,4636.74787420478,1124.32547383053,4.32161481827331,5.19441801362061,5161.7388986278,67616.9584860479,46.4299007214849,21.6278580766066,21.6278580766066,2252019.9846031,4740.761526256,3033.90134258906,155.858130389178,66.5794038168843,3393.17490481919,66783.0281072053,1674.33350824549,277.18923678851,277.18923678851,1184823.23163908,2494.18940789675,2656.78893424027,219.107239164425,107.40140059594,724.597244171958,32850.5999615609,2353.79823635833,447.142968463413,447.142968463411,2807.41740451608,7373.47795745819,558.462206798322,179.175222426445,11871.6988083575
1,"1A",0.8,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.4,0.5,0.3,0.3,0.00407,41,53,63,94,107,125,156,205,0.17886,0.47205,0.78571,0.33,1.65,0.48,0.00419,0.004,0.056,0.019,0.0899,0.035,124,2201599.66868496,4728.92486301395,1146.62192809459,4.37294459117634,5.24044757233939,5264.10113990405,68409.3193311599,46.9732558393687,21.8887024336609,21.8887024336609,2250986.96083613,4835.00627149732,3094.06652090155,157.709327923515,67.1693873654808,3460.46482302717,67565.6281229959,1693.92949640923,280.532606873707,280.532606873707,1184279.74154294,2543.77305474947,2709.47561120083,221.709674981432,108.353122236797,738.966703649218,33235.5612425525,2381.34651282318,452.536267430889,452.536267430887,2858.10904453574,7514.71896486771,564.55490467074,180.762957174617,12107.7041892607
