"Frontier","hosp","ue"
"","Objective-Min","Objective-Min"
"false","432227","195.59"
"false","432257","213.15"
"false","432279","256.95"
"false","432312","324.92"
"false","432329","154.04"
"false","432351","329.96"
"false","432444","145.2"
"false","432455","278.28"
"false","432469","209.29"
"false","432469","145.2"
"false","432547","234.75"
"false","432576","304.8"
"false","432576","304.8"
"false","432578","295.95"
"false","432666","233.45"
"false","432677","197.5"
"false","432712","327.97"
"false","432815","236.81"
"false","432924","183.15"
"false","432977","289.4"
"false","433022","266.25"
"false","433201","335.8"
"false","433286","335.5"
"false","433309","240.27"
"false","433365","328.77"
"false","433397","222.65"
"false","433397","222.65"
"false","433486","350.73"
"false","433601","309.5"
"false","433628","236.85"
"false","433761","324.2"
"false","433794","172.15"
"false","433795","235.3"
"false","433802","321.35"
"false","433908","313.9"
"false","433913","308.9"
"false","433916","223.05"
"false","433993","262.02"
"false","434043","180.55"
"false","434176","212.66"
"false","434179","177.9"
"false","434196","231.15"
"false","434303","137.04"
"false","434386","151.62"
"false","434410","264.2"
"false","434436","131.1"
"false","434517","217.2"
"false","434552","262.25"
"false","434571","231.15"
"false","434573","279.9"
"false","434600","290.87"
"false","434656","340.42"
"false","434682","190.65"
"false","434712","223.75"
"false","434714","235.5"
"false","434755","219.45"
"false","434771","249.1"
"false","434802","322.35"
"false","434816","319.2"
"false","434830","303.7"
"false","434830","303.7"
"false","434860","263.27"
"false","434869","272.95"
"false","434921","230.52"
"false","434935","294.4"
"false","435012","225.4"
"false","435028","336.45"
"false","435028","336.45"
"false","435073","151.6"
"false","435077","261.48"
"false","435082","314.95"
"false","435337","290.05"
"false","435342","257.34"
"false","435384","305.16"
"false","435393","159.75"
"false","435460","329.85"
"false","435488","241.3"
"false","435554","253.19"
"false","435566","241.35"
"false","435632","352.73"
"false","435645","144.5"
"false","435661","317.24"
"false","435689","329.1"
"false","435692","148.15"
"false","435753","321.64"
"false","435774","150.6"
"false","435797","321.78"
"false","435886","260.8"
"false","436054","339.22"
"false","436066","253.12"
"false","436136","256.76"
"false","436191","275.18"
"false","436281","218.2"
"false","436281","218.2"
"false","436281","218.2"
"false","436293","282.9"
"false","436306","227.1"
"false","436341","208.56"
"false","436403","183.75"
"false","436415","247.4"
"false","436439","333.39"
"false","436439","333.39"
"false","436439","333.39"
"false","436457","228.4"
"false","436475","240.4"
"false","436482","268.9"
"false","436567","294.2"
"false","436580","218.95"
"false","436610","231.76"
"false","436684","330.21"
"false","436790","207.15"
"false","436883","221.75"
"false","436892","180.7"
"false","436989","251.55"
"false","436991","316.24"
"false","437019","154.7"
"false","437067","188.65"
"false","437095","202.15"
"false","437104","263.74"
"false","437115","352.86"
"false","437173","331.21"
"false","437203","218.45"
"false","437203","218.45"
"false","437272","323.5"
"false","437277","327.17"
"false","437313","331.3"
"false","437346","331.16"
"false","437346","316.44"
"false","437347","311.74"
"false","437386","200.4"
"false","437438","209.95"
"false","437442","150.95"
"false","437473","230.25"
"false","437532","197.7"
"false","437632","217.7"
"false","437739","256.84"
"false","437754","316.04"
"false","437777","227.6"
"false","437861","343.19"
"false","437890","301.6"
"false","437890","328.55"
"false","437896","244.5"
"false","437916","301.57"
"false","437986","228.6"
"false","438016","298.65"
"false","438023","267.85"
"false","438023","320.49"
"false","438032","240.69"
"false","438035","319.15"
"false","438038","221.48"
"false","438061","243.49"
"false","438088","310.35"
"false","438168","184.46"
"false","438294","221"
"false","438294","221"
"false","438313","287.85"
"false","438345","132.14"
"false","438414","323.55"
"false","438472","244.27"
"false","438488","325.85"
"false","438546","229.29"
"false","438549","288.08"
"false","438615","206.75"
"false","438630","208.67"
"false","438668","268.2"
"false","438741","333.58"
"false","438774","294.33"
"false","438786","296.46"
"false","438797","233.81"
"false","438933","267.7"
"false","438981","220.73"
"false","439028","323.75"
"false","439084","272.55"
"false","439155","152.95"
"false","439233","233.91"
"false","439258","275.9"
"false","439300","295.69"
"false","439350","165.65"
"false","439392","317.55"
"false","439509","296.61"
"false","439624","259.45"
"false","439658","337.32"
"false","439658","220.25"
"false","439658","220.25"
"false","439682","294.12"
"false","439708","327.65"
"false","439750","313.55"
"false","439820","163.05"
"false","439873","217.79"
"false","439873","217.79"
"false","439889","308.25"
"false","439889","308.25"
"false","440021","334.15"
"false","440204","207"
"false","440208","294.75"
"false","440211","184.77"
"false","440262","214.3"
"false","440285","214.05"
"false","440285","214.05"
"false","440305","243.55"
"false","440326","203.4"
"false","440345","252.95"
"false","440390","196.91"
"false","440405","288.25"
"false","440419","290.15"
"false","440423","259.78"
"false","440482","245.45"
"false","440508","308.8"
"false","440513","333.7"
"false","440559","209.25"
"false","440575","127.2"
"false","440590","203.05"
"false","440661","160.25"
"false","440665","156.67"
"false","440682","337.15"
"false","440682","337.15"
"false","440693","224.48"
"false","440703","303.01"
"false","440748","302.07"
"false","440752","291.18"
"false","440842","213.85"
"false","440867","323.68"
"false","440880","236.89"
"false","440917","275.15"
"false","440921","207.6"
"false","440961","204.71"
"false","440972","219.5"
"false","440975","188.9"
"false","441054","211.1"
"false","441058","205.15"
"false","441089","284.39"
"false","441108","247.45"
"false","441138","214.05"
"false","441161","308.82"
"false","441182","216.2"
"false","441198","269.7"
"false","441205","150.37"
"false","441233","213.6"
"false","441259","245.9"
"false","441284","178.6"
"false","441334","183.42"
"false","441372","264.24"
"false","441398","319.01"
"false","441448","213.9"
"false","441448","326.02"
"false","441466","310.52"
"false","441468","327.75"
"false","441488","305.47"
"false","441571","228.97"
"false","441578","240.82"
"false","441668","276.4"
"false","441729","213"
"false","441730","308.69"
"false","441763","240.09"
"false","441814","247.44"
"false","441825","174.8"
"false","441907","322.95"
"false","441914","244.2"
"false","441950","316.65"
"false","441958","185.2"
"false","441985","326.45"
"false","442001","183.02"
"false","442002","292.16"
"false","442016","302.05"
"false","442024","152.65"
"false","442063","284.25"
"false","442068","325.99"
"false","442083","344.48"
"false","442095","217.14"
"false","442100","260.06"
"false","442300","223.94"
"false","442308","122.45"
"false","442377","205.6"
"false","442382","240.79"
"false","442437","212.05"
"false","442437","212.05"
"false","442437","212.05"
"false","442437","212.05"
"false","442445","270.39"
"false","442496","301.69"
"false","442574","229.05"
"false","442622","342.74"
"false","442640","293.1"
"false","442659","158.8"
"false","442676","223.75"
"false","442731","242.3"
"false","442823","274.75"
"false","442866","318.47"
"false","442869","212.25"
"false","442913","219.29"
"false","442981","180.3"
"false","443151","314.88"
"false","443151","314.88"
"false","443206","265.95"
"false","443255","236.1"
"false","443266","294.32"
"false","443341","256.6"
"false","443364","232.65"
"false","443398","265.35"
"false","443422","164.4"
"false","443424","224.79"
"false","443491","108.55"
"false","443491","108.55"
"false","443491","108.55"
"false","443509","212.1"
"false","443547","182.65"
"false","443558","303.97"
"false","443573","310.3"
"false","443574","228.24"
"false","443616","273.39"
"false","443644","313.2"
"false","443663","319.75"
"false","443687","250.7"
"false","443696","267.86"
"false","443702","225.15"
"false","443754","301.32"
"false","443764","275.42"
"false","443765","316.95"
"false","443841","199.73"
"false","443844","212.55"
"false","443884","248.12"
"false","443917","172.52"
"false","443918","230.95"
"false","443938","233.2"
"false","443947","255.36"
"false","443987","225.15"
"false","443999","267.9"
"false","444089","240.86"
"false","444100","181.15"
"false","444146","124.55"
"false","444177","278.73"
"false","444203","223.7"
"false","444284","213.3"
"false","444351","309.65"
"false","444360","307.15"
"false","444369","184.4"
"false","444396","223.15"
"false","444404","264.42"
"false","444427","107.8"
"false","444443","324.7"
"false","444444","151.92"
"false","444446","224.35"
"false","444454","250.82"
"false","444460","255.3"
"false","444476","275.24"
"false","444506","276.85"
"false","444545","211.35"
"false","444545","211.35"
"false","444548","224.9"
"false","444602","169"
"false","444605","225.1"
"false","444658","215.09"
"false","444731","217.1"
"false","444758","200.2"
"false","444791","297.5"
"false","444863","224.4"
"false","444886","204.4"
"false","444887","252.55"
"false","444907","165.19"
"false","444910","340.6"
"false","444927","288.76"
"false","444940","213.9"
"false","444979","203.79"
"false","444984","305.5"
"false","445078","282.83"
"false","445131","220.13"
"false","445155","201"
"false","445163","203.5"
"false","445203","210.85"
"false","445220","293.05"
"false","445220","293.05"
"false","445220","293.05"
"false","445234","310.95"
"false","445234","310.95"
"false","445244","201.1"
"false","445252","216.45"
"false","445254","303.19"
"false","445258","304.2"
"false","445258","304.2"
"false","445260","149.4"
"false","445285","191.38"
"false","445300","197.95"
"false","445313","288.1"
"false","445324","287.3"
"false","445325","327.79"
"false","445375","280.35"
"false","445408","224.65"
"false","445431","322.58"
"false","445509","261.85"
"false","445524","255.35"
"false","445538","198.61"
"false","445540","150.1"
"false","445571","191.85"
"false","445612","296.26"
"false","445633","261.27"
"false","445637","222.12"
"false","445645","180.45"
"false","445722","106.8"
"false","445735","259.67"
"false","445803","238.3"
"false","445812","242.93"
"false","445829","200.5"
"false","445847","238.45"
"false","445859","181.59"
"false","445885","257.92"
"false","445911","172.8"
"false","445912","243.62"
"false","445957","232.95"
"false","445961","166.01"
"false","445964","274.47"
"false","446007","298.05"
"false","446111","159.45"
"false","446172","215.45"
"false","446172","215.45"
"false","446176","253.5"
"false","446206","186.5"
"false","446220","269.37"
"false","446263","151.9"
"false","446293","322.34"
"false","446340","323.65"
"false","446386","294.27"
"false","446406","327.68"
"false","446411","162.45"
"false","446425","213.35"
"false","446425","213.35"
"false","446435","304.72"
"false","446446","199.95"
"false","446471","252.98"
"false","446473","189.17"
"false","446477","189.2"
"false","446686","257"
"false","446731","190.1"
"false","446740","325.79"
"false","446852","290.22"
"false","446855","283.6"
"false","446860","256.92"
"false","446878","303.19"
"false","446953","308.42"
"false","446963","299.69"
"false","446976","189.32"
"false","446990","305.15"
"false","446991","317.83"
"false","447013","145.7"
"false","447021","302.26"
"false","447029","122.42"
"false","447065","211.35"
"false","447078","152.19"
"false","447120","235.04"
"false","447143","213.2"
"false","447143","213.2"
"false","447155","215.54"
"false","447202","174.82"
"false","447242","159.39"
"false","447314","299.37"
"false","447314","277.6"
"false","447354","311.12"
"false","447392","105.55"
"false","447392","105.55"
"false","447415","285.69"
"false","447425","322.27"
"false","447454","204.45"
"false","447497","209.75"
"false","447501","151.4"
"false","447536","309.19"
"false","447560","307.95"
"false","447567","263.7"
"false","447636","264.4"
"false","447652","215.75"
"false","447666","171.8"
"false","447673","303.24"
"false","447679","174.5"
"false","447693","173.05"
"false","447695","284.09"
"false","447711","343.54"
"false","447770","213.35"
"false","447866","275.39"
"false","447882","168.57"
"false","447908","205.97"
"false","447913","202.33"
"false","447960","171.67"
"false","447966","189.9"
"false","447980","249"
"false","448008","144.7"
"false","448027","118.95"
"false","448068","118.95"
"false","448086","299.5"
"false","448098","170.5"
"false","448114","146.6"
"false","448133","211.85"
"false","448142","309.55"
"false","448204","291.75"
"false","448260","120.8"
"false","448264","223.17"
"false","448278","251.95"
"false","448307","203.75"
"false","448410","190"
"false","448430","104.8"
"false","448445","118.2"
"false","448484","192.35"
"false","448507","189.1"
"false","448519","269.65"
"false","448556","153.19"
"false","448570","181.72"
"false","448578","223.67"
"false","448639","298.63"
"false","448653","283.7"
"false","448661","137.79"
"false","448674","297.4"
"false","448684","288.55"
"false","448714","180.1"
"false","448723","236.95"
"false","448742","149.67"
"false","448751","289.18"
"false","448797","156.01"
"false","448826","179.59"
"false","448885","246.47"
"false","448994","311.9"
"false","448995","178.8"
"false","448998","251.02"
"false","448999","173.86"
"false","449016","186.07"
"false","449017","170.52"
"false","449043","192.1"
"false","449135","282.7"
"false","449153","169.05"
"false","449170","213.69"
"false","449227","197.55"
"false","449242","211.42"
"false","449251","147.75"
"false","449261","286.7"
"false","449301","258.09"
"false","449306","184.95"
"false","449335","201.08"
"false","449406","285.49"
"false","449428","315.15"
"false","449434","234.12"
"false","449442","270.06"
"false","449445","298.45"
"false","449447","196.22"
"false","449455","178.47"
"false","449461","144.82"
"false","449463","104.05"
"false","449509","286.61"
"false","449572","307.35"
"false","449613","213.52"
"false","449617","205.75"
"false","449618","256.99"
"false","449638","252.8"
"false","449645","260.15"
"false","449665","293.42"
"false","449667","158.2"
"false","449713","305.84"
"false","449722","225.6"
"false","449728","319.06"
"false","449764","199.5"
"false","449764","293.59"
"false","449770","285.71"
"false","449789","196.95"
"false","449794","191.75"
"false","449804","155.01"
"false","449870","304.45"
"false","449879","210.92"
"false","449904","118.4"
"false","449911","194.7"
"false","449917","279"
"false","449948","121.89"
"false","449957","267.89"
"false","449976","161.37"
"false","449980","202"
"false","450004","198.74"
"false","450020","162.73"
"false","450022","238.55"
"false","450028","290.7"
"false","450041","187.8"
"false","450102","145.6"
"false","450102","245.05"
"false","450111","199.94"
"false","450122","165.1"
"false","450131","253.72"
"false","450154","185.5"
"false","450155","291.3"
"false","450167","231.05"
"false","450195","272.9"
"false","450253","336.54"
"false","450307","218.92"
"false","450361","248.2"
"false","450379","173.69"
"false","450429","170.4"
"false","450478","278.95"
"false","450496","331.7"
"false","450525","155.99"
"false","450531","316.95"
"false","450531","316.95"
"false","450540","216.77"
"false","450572","210.1"
"false","450577","145.1"
"false","450584","169.8"
"false","450598","208.72"
"false","450625","281.97"
"false","450626","114.7"
"false","450628","113.2"
"false","450633","314.75"
"false","450633","314.75"
"false","450651","204.6"
"false","450656","284.56"
"false","450664","283.29"
"false","450709","185.19"
"false","450748","256.4"
"false","450760","199.44"
"false","450777","279.25"
"false","450813","224.35"
"false","450827","235.55"
"false","450844","210.35"
"false","450894","272.26"
"false","450918","209.3"
"false","450925","254.6"
"false","450978","297.62"
"false","451086","164.7"
"false","451103","196.05"
"false","451114","260.89"
"false","451137","144.75"
"false","451143","303.83"
"false","451143","303.83"
"false","451146","203.74"
"false","451160","209.95"
"false","451231","196.25"
"false","451241","213.61"
"false","451244","194.74"
"false","451274","213.61"
"false","451275","268.05"
"false","451323","122.35"
"false","451328","304.18"
"false","451339","238.8"
"false","451348","281.17"
"false","451353","168.66"
"false","451366","245.6"
"false","451461","276.21"
"false","451467","145.5"
"false","451476","221.3"
"false","451504","163.94"
"false","451504","206.95"
"false","451504","283.79"
"false","451539","301.8"
"false","451630","282.55"
"false","451633","278.43"
"false","451634","296.73"
"false","451635","169.05"
"false","451638","102.55"
"false","451639","212.05"
"false","451662","215.59"
"false","451671","230.24"
"false","451689","198.29"
"false","451696","301.5"
"false","451734","273.05"
"false","451780","258.72"
"false","451789","116.95"
"false","451831","218.25"
"false","451845","210.45"
"false","451849","165.35"
"false","451896","282.64"
"false","451898","234.8"
"false","451898","277.2"
"false","451929","219.45"
"false","452033","310.21"
"false","452048","174.48"
"false","452050","289.37"
"false","452090","184.25"
"false","452111","255.45"
"false","452143","281.25"
"false","452188","206.64"
"false","452197","134.9"
"false","452204","232.58"
"false","452242","210.49"
"false","452278","153.85"
"false","452302","284.55"
"false","452310","184.19"
"false","452322","150.95"
"false","452322","150.95"
"false","452337","221.05"
"false","452350","183.38"
"false","452373","102.05"
"false","452373","102.05"
"false","452377","206.75"
"false","452387","98.8"
"false","452414","141.9"
"false","452417","230.6"
"false","452421","159.42"
"false","452426","113.42"
"false","452431","266.45"
"false","452454","215.86"
"false","452457","130.25"
"false","452477","216.92"
"false","452516","244.4"
"false","452533","164.1"
"false","452547","284.1"
"false","452548","242.2"
"false","452552","183.5"
"false","452554","225.81"
"false","452557","259.38"
"false","452565","298.89"
"false","452572","300.03"
"false","452584","271.89"
"false","452660","226.15"
"false","452684","138.64"
"false","452736","263.69"
"false","452768","232.45"
"false","452788","271.25"
"false","452788","271.25"
"false","452788","271.25"
"false","452799","203.59"
"false","452808","194.95"
"false","452854","224.2"
"false","452859","177"
"false","452885","238.64"
"false","452943","242.65"
"false","452945","182.24"
"false","452950","296.34"
"false","452963","230.15"
"false","452973","195.25"
"false","453015","326.39"
"false","453015","326.39"
"false","453026","111.2"
"false","453036","249.04"
"false","453041","266.64"
"false","453050","209.65"
"false","453062","280.65"
"false","453071","269.2"
"false","453172","189.82"
"false","453176","181.58"
"false","453190","196.45"
"false","453190","181.95"
"false","453194","259.08"
"false","453204","306.21"
"false","453205","163.22"
"false","453211","208.79"
"false","453293","187.04"
"false","453294","118.66"
"false","453309","143.92"
"false","453327","286.34"
"false","453356","220.6"
"false","453435","229.8"
"false","453470","308.21"
"false","453473","120.5"
"false","453485","264.91"
"false","453490","203.29"
"false","453507","243.4"
"false","453534","158.55"
"false","453534","158.55"
"false","453606","220.04"
"false","453691","285.74"
"false","453696","201.34"
"false","453698","296.24"
"false","453698","296.24"
"false","453711","307.68"
"false","453732","238.45"
"false","453757","234.6"
"false","453757","248.35"
"false","453769","301.11"
"false","453770","146.52"
"false","453782","224.75"
"false","453793","254.42"
"false","453814","187.98"
"false","453835","265.87"
"false","453889","186.54"
"false","453903","101.05"
"false","453903","101.05"
"false","453929","140.87"
"false","453956","277.07"
"false","453958","138.4"
"false","453970","274.95"
"false","453994","223.9"
"false","454030","172.2"
"false","454044","255.59"
"false","454059","185.85"
"false","454063","193.95"
"false","454074","132.97"
"false","454075","209.89"
"false","454091","227.41"
"false","454125","167.84"
"false","454142","221.16"
"false","454152","194.24"
"false","454169","136.35"
"false","454187","185.84"
"false","454240","185.54"
"false","454240","248.55"
"false","454260","148.51"
"false","454260","148.51"
"false","454274","173.75"
"false","454351","295.22"
"false","454380","228.91"
"false","454513","202.35"
"false","454523","296.65"
"false","454543","148.19"
"false","454552","182.15"
"false","454566","222.25"
"false","454603","293.29"
"false","454606","204.49"
"false","454656","297.25"
"false","454679","100.55"
"false","454697","259.4"
"false","454719","265.44"
"false","454726","195.35"
"false","454729","230.12"
"false","454754","168.65"
"false","454797","193.2"
"false","454797","193.2"
"false","454798","187.4"
"false","454801","276.55"
"false","454817","216.6"
"false","454817","113"
"false","454833","196.45"
"false","454867","221.63"
"false","454867","235.65"
"false","454914","238.95"
"false","454927","157.65"
"false","454932","315.46"
"false","454938","199.75"
"false","454945","240.74"
"false","454973","181.25"
"false","454986","175.52"
"false","454996","285.57"
"false","455026","212"
"false","455029","290.8"
"false","455038","198.14"
"false","455078","100.3"
"false","455111","137.5"
"false","455120","160.9"
"false","455135","301.01"
"false","455135","167.64"
"false","455140","254.4"
"false","455143","176.1"
"false","455143","219.49"
"false","455151","179.78"
"false","455157","204.49"
"false","455169","313.93"
"false","455181","302.29"
"false","455203","162.42"
"false","455211","276.75"
"false","455217","248.25"
"false","455247","232.15"
"false","455260","299.65"
"false","455266","118.16"
"false","455333","228.71"
"false","455361","195.1"
"false","455366","213.28"
"false","455394","207.23"
"false","455425","269.3"
"false","455444","226.85"
"false","455467","297.69"
"false","455478","258.5"
"false","455543","207.8"
"false","455568","163.7"
"false","455599","272.87"
"false","455652","212.05"
"false","455668","321.2"
"false","455672","204.99"
"false","455688","167.14"
"false","455725","256.31"
"false","455766","255.24"
"false","455789","271.81"
"false","455803","319.44"
"false","455805","306.12"
"false","455813","142.95"
"false","455823","202.3"
"false","455835","202.95"
"false","455849","188.24"
"false","455855","170.3"
"false","455871","285.2"
"false","455886","182.25"
"false","455896","174.35"
"false","455902","173.89"
"false","455948","215.05"
"false","455986","165.05"
"false","455993","158.39"
"false","455993","199.75"
"false","456010","293.93"
"false","456012","247.94"
"false","456032","265.46"
"false","456058","152.82"
"false","456060","155.82"
"false","456077","268.3"
"false","456090","198.75"
"false","456116","219.43"
"false","456125","115.69"
"false","456133","206.79"
"false","456135","203.9"
"false","456139","167.8"
"false","456148","214.45"
"false","456157","278.99"
"false","456181","237.25"
"false","456184","254.7"
"false","456196","122"
"false","456229","287.42"
"false","456252","243.38"
"false","456279","289.39"
"false","456283","208.57"
"false","456288","99.55"
"false","456293","295.05"
"false","456346","170.75"
"false","456358","115.5"
"false","456359","283.42"
"false","456387","160.5"
"false","456392","182.5"
"false","456402","227.89"
"false","456418","166.39"
"false","456493","283.4"
"false","456503","321.65"
"false","456523","213.75"
"false","456539","196.02"
"false","456559","204.4"
"false","456599","234.25"
"false","456620","242.24"
"false","456633","270.36"
"false","456636","301.8"
"false","456674","293.9"
"false","456697","181.35"
"false","456709","235.15"
"false","456723","289.79"
"false","456727","138.5"
"false","456733","192.04"
"false","456746","295.24"
"false","456834","286.22"
"false","456835","252.19"
"false","456837","237.2"
"false","456840","221.7"
"false","456860","134.6"
"false","456864","296.78"
"false","456864","296.78"
"false","456944","177.65"
"false","456944","203.25"
"false","456962","288.96"
"false","456967","208.25"
"false","456967","190.4"
"false","457004","277.86"
"false","457004","277.86"
"false","457016","216.44"
"false","457026","222.49"
"false","457034","173.55"
"false","457038","169.2"
"false","457061","214.94"
"false","457065","292.44"
"false","457075","95.8"
"false","457079","231.3"
"false","457100","284.88"
"false","457102","298.81"
"false","457118","99.05"
"false","457123","128.49"
"false","457148","198"
"false","457165","265.89"
"false","457181","209.75"
"false","457194","212.75"
"false","457228","232.4"
"false","457244","269.55"
"false","457244","269.55"
"false","457244","269.55"
"false","457292","176.15"
"false","457319","203.54"
"false","457328","151.5"
"false","457355","238.18"
"false","457366","212.09"
"false","457381","242.1"
"false","457415","305.83"
"false","457476","118.15"
"false","457476","198.33"
"false","457482","210.35"
"false","457493","294.56"
"false","457494","141.74"
"false","457507","250.77"
"false","457507","165.35"
"false","457523","201.59"
"false","457532","224.55"
"false","457539","192.3"
"false","457541","185.55"
"false","457551","282.16"
"false","457570","190.85"
"false","457598","198.55"
"false","457631","191"
"false","457634","243.6"
"false","457671","268.51"
"false","457697","207.29"
"false","457702","156.25"
"false","457718","176.25"
"false","457726","162.75"
"false","457737","321.87"
"false","457778","177.6"
"false","457804","220.44"
"false","457815","285.91"
"false","457821","304.01"
"false","457821","210"
"false","457829","237.6"
"false","457837","212.99"
"false","457843","197.55"
"false","457848","272.43"
"false","457848","272.43"
"false","457860","282.88"
"false","457868","138.55"
"false","457902","219.3"
"false","457910","207.63"
"false","457920","207.6"
"false","457929","203.35"
"false","457933","140.4"
"false","457957","258.95"
"false","457984","178.5"
"false","458002","129.05"
"false","458011","114.64"
"false","458017","240.23"
"false","458043","226.25"
"false","458044","296.17"
"false","458052","273.07"
"false","458057","287.79"
"false","458072","169.55"
"false","458104","148.9"
"false","458113","286.27"
"false","458116","197.25"
"false","458117","216.25"
"false","458123","293.75"
"false","458126","209.15"
"false","458139","251.12"
"false","458148","273.71"
"false","458160","257.15"
"false","458171","289.95"
"false","458172","202.05"
"false","458186","185.85"
"false","458208","164.55"
"false","458208","164.55"
"false","458225","265.94"
"false","458238","260.56"
"false","458261","229.4"
"false","458281","178.44"
"false","458294","222"
"false","458309","245.25"
"false","458355","210.45"
"false","458376","255.93"
"false","458388","207.7"
"false","458392","207.86"
"false","458401","268.5"
"false","458402","164.5"
"false","458418","181.13"
"false","458481","283.01"
"false","458500","200.6"
"false","458502","222.05"
"false","458517","240.56"
"false","458529","284.84"
"false","458531","288.4"
"false","458537","173.05"
"false","458541","164.09"
"false","458555","150.1"
"false","458581","293.26"
"false","458590","257.1"
"false","458607","209.25"
"false","458628","324.96"
"false","458630","97.15"
"false","458643","217.8"
"false","458651","183.45"
"false","458652","95.05"
"false","458664","145.8"
"false","458712","270.67"
"false","458713","142.65"
"false","458725","273.7"
"false","458736","220.38"
"false","458736","243.05"
"false","458763","215.17"
"false","458772","272.6"
"false","458782","155.74"
"false","458815","143.4"
"false","458818","194.7"
"false","458819","204.35"
"false","458831","180"
"false","458858","286.61"
"false","458859","185.95"
"false","458861","176.3"
"false","458861","301.42"
"false","458862","181.7"
"false","458870","170.14"
"false","458890","182.5"
"false","458912","145.6"
"false","458922","290.6"
"false","458930","288.4"
"false","458931","179.25"
"false","458938","252.9"
"false","458938","252.9"
"false","458981","116.82"
"false","458982","170.9"
"false","459002","149.8"
"false","459068","261.58"
"false","459068","185.69"
"false","459069","225.35"
"false","459070","94.8"
"false","459073","96.9"
"false","459109","275.23"
"false","459110","219.15"
"false","459131","272.2"
"false","459131","184.53"
"false","459142","204.09"
"false","459148","195.62"
"false","459150","244.52"
"false","459179","295.89"
"false","459204","135.06"
"false","459236","295.78"
"false","459250","134"
"false","459267","218.1"
"false","459269","181.5"
"false","459319","154.75"
"false","459325","169.22"
"false","459373","185.35"
"false","459376","268.92"
"false","459416","283.05"
"false","459422","137.35"
"false","459427","139.22"
"false","459504","130.21"
"false","459510","154"
"false","459544","290.99"
"false","459544","275.93"
"false","459545","143.69"
"false","459548","181.9"
"false","459553","140.25"
"false","459585","280.05"
"false","459593","178.22"
"false","459595","263.65"
"false","459597","274.47"
"false","459601","243.02"
"false","459603","271.9"
"false","459603","271.9"
"false","459610","245.57"
"false","459630","224.7"
"false","459633","291.47"
"false","459635","252.77"
"false","459638","250.43"
"false","459663","138.6"
"false","459665","226.02"
"false","459684","276.7"
"false","459693","250.2"
"false","459766","250.14"
"false","459769","132.4"
"false","459784","239.99"
"false","459785","290.26"
"false","459787","298.16"
"false","459792","287.54"
"false","459806","203.45"
"false","459817","132.34"
"false","459821","286.15"
"false","459879","107.6"
"false","459896","281.95"
"false","459905","94.3"
"false","459914","285.52"
"false","459917","214.2"
"false","459948","240.04"
"false","459954","214.85"
"false","459968","177.5"
"false","459981","140.22"
"false","459989","242.94"
"false","459992","172.6"
"false","459992","172.6"
"false","460001","183.56"
"false","460006","235.81"
"false","460010","187.14"
"false","460045","153.75"
"false","460050","262.85"
"false","460138","196.9"
"false","460162","262.35"
"false","460173","129.25"
"false","460203","301.71"
"false","460205","262.2"
"false","460212","286.63"
"false","460212","286.63"
"false","460215","108.25"
"false","460217","149.2"
"false","460221","240.1"
"false","460233","149.97"
"false","460248","229.95"
"false","460252","204.75"
"false","460352","200.37"
"false","460405","166.85"
"false","460447","265.27"
"false","460487","261.8"
"false","460507","250.1"
"false","460510","247.54"
"false","460512","272.08"
"false","460512","272.08"
"false","460520","265.65"
"false","460523","268.35"
"false","460558","241.3"
"false","460591","264.09"
"false","460600","182.05"
"false","460656","264.6"
"false","460656","264.6"
"false","460656","264.6"
"false","460656","302.81"
"false","460659","266.59"
"false","460686","98.7"
"false","460714","271.14"
"false","460732","272.2"
"false","460738","252.17"
"false","460738","252.17"
"false","460756","204.4"
"false","460763","132.62"
"false","460766","130.87"
"false","460793","160.75"
"false","460814","269.55"
"false","460824","243.36"
"false","460825","278.51"
"false","460836","254.34"
"false","460883","219.75"
"false","460940","307.63"
"false","460954","162.51"
"false","460960","277.83"
"false","460969","282.15"
"false","461014","259.93"
"false","461024","217.8"
"false","461039","135.19"
"false","461053","294.62"
"false","461062","272.01"
"false","461069","211.79"
"false","461082","258.15"
"false","461101","228.85"
"false","461165","131.34"
"false","461173","118.04"
"false","461213","184.9"
"false","461240","227.85"
"false","461257","179.09"
"false","461276","148.35"
"false","461281","289.8"
"false","461310","256.59"
"false","461321","248.8"
"false","461326","247.06"
"false","461335","230.55"
"false","461337","97.7"
"false","461365","224.75"
"false","461389","259.1"
"false","461392","291.54"
"false","461407","258.35"
"false","461421","233.04"
"false","461444","159.3"
"false","461447","276.94"
"false","461454","284.01"
"false","461463","163.29"
"false","461473","157.14"
"false","461477","160.75"
"false","461498","196.75"
"false","461504","281.24"
"false","461577","141.8"
"false","461623","257.31"
"false","461633","264.05"
"false","461650","171.57"
"false","461683","184.62"
"false","461711","152.4"
"false","461717","265.95"
"false","461743","213.09"
"false","461750","259.47"
"false","461794","176.69"
"false","461798","176.34"
"false","461812","192.18"
"false","461823","243.96"
"false","461844","223.16"
"false","461881","272"
"false","461883","224.25"
"false","461904","251.82"
"false","461910","126.54"
"false","461916","280.02"
"false","461924","275.21"
"false","461940","126.46"
"false","461943","255.51"
"false","461950","231.85"
"false","461981","263.69"
"false","461988","258.29"
"false","461988","263.95"
"false","462002","194.77"
"false","462022","267.8"
"false","462034","230.66"
"false","462046","261.25"
"false","462087","247.25"
"false","462123","185.05"
"false","462133","201.5"
"false","462137","264.35"
